date;flight_number;departure;destination;travel_class;service;component;dish_type;region;passengers;ratio;load_factor;price_per_dish;co2_per_item;departure_time;arrival_time;flight_duration;route
2025-01-18;4Y005;FRA;HND;Business;First;Main;Fish;Asia;54;0,4;1,2;6;3;14:43;04:43;10:00;intercont
2025-01-18;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;54;0,6;1,2;3,5;1,8;14:43;04:43;10:00;intercont
2025-01-18;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;54;0,6;1,2;2,5;0,8;14:43;04:43;10:00;intercont
2025-01-18;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;54;1;1;0;0;14:43;04:43;10:00;intercont
2025-01-18;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;54;0,6;1,2;5;2,5;14:43;04:43;10:00;intercont
2025-01-18;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;54;0,6;1,2;4,5;1,2;14:43;04:43;10:00;intercont
2025-01-18;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;30;0,6;1,2;5;2,5;22:12;07:12;11:00;intercont
2025-01-18;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;30;0,6;1,2;4,5;1,2;22:12;07:12;11:00;intercont
2025-01-18;4Y006;FRA;GRU;Business;First;Main;Meat;South America;30;0,4;1,2;5;2,5;22:12;07:12;11:00;intercont
2025-01-18;4Y006;FRA;GRU;Business;First;Main;Veg;South America;30;0,4;1,2;4,5;1,2;22:12;07:12;11:00;intercont
2025-01-18;4Y006;FRA;GRU;Business;First;Main;Fish;South America;30;0,4;1,2;6;3;22:12;07:12;11:00;intercont
2025-01-18;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;30;0,6;1,2;3,5;1,8;22:12;07:12;11:00;intercont
2025-01-18;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;30;0,6;1,2;2,5;0,8;22:12;07:12;11:00;intercont
2025-01-18;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;30;1;1;0;0;22:12;07:12;11:00;intercont
2025-01-18;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;30;0,6;1,2;5;2,5;22:12;07:12;11:00;intercont
2025-01-18;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;30;0,6;1,2;4,5;1,2;22:12;07:12;11:00;intercont
2025-01-18;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;40;1;1;0;0;04:02;05:02;01:00;cont
2025-01-18;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;40;0,6;1,2;5;2,5;04:02;05:02;01:00;cont
2025-01-18;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;40;0,6;1,2;4,5;1,2;04:02;05:02;01:00;cont
2025-01-18;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;49;1;1;0;0;08:12;09:12;01:00;cont
2025-01-18;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;49;0,6;1,2;5;2,5;08:12;09:12;01:00;cont
2025-01-18;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;49;0,6;1,2;4,5;1,2;08:12;09:12;01:00;cont
2025-01-18;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;53;1;1;0;0;13:03;15:03;02:00;cont
2025-01-18;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;53;0,6;1,2;5;2,5;13:03;15:03;02:00;cont
2025-01-18;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;53;0,6;1,2;4,5;1,2;13:03;15:03;02:00;cont
2025-01-18;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;50;1;1;0;0;11:59;12:59;01:00;cont
2025-01-18;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;50;0,6;1,2;5;2,5;11:59;12:59;01:00;cont
2025-01-18;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;50;0,6;1,2;4,5;1,2;11:59;12:59;01:00;cont
2025-01-18;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;48;1;1;0;0;17:50;19:50;02:00;cont
2025-01-18;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;48;0,6;1,2;5;2,5;17:50;19:50;02:00;cont
2025-01-18;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;48;0,6;1,2;4,5;1,2;17:50;19:50;02:00;cont
2025-01-18;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;58;1;1;0;0;20:29;21:29;01:00;cont
2025-01-18;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;58;0,6;1,2;5;2,5;20:29;21:29;01:00;cont
2025-01-18;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;58;0,6;1,2;4,5;1,2;20:29;21:29;01:00;cont
2025-01-19;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;35;0,6;1,2;5;2,5;04:38;07:38;08:00;intercont
2025-01-19;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;35;0,6;1,2;4,5;1,2;04:38;07:38;08:00;intercont
2025-01-19;4Y001;FRA;JFK;Business;First;Main;Meat;North America;35;0,4;1,2;5;2,5;04:38;07:38;08:00;intercont
2025-01-19;4Y001;FRA;JFK;Business;First;Main;Veg;North America;35;0,4;1,2;4,5;1,2;04:38;07:38;08:00;intercont
2025-01-19;4Y001;FRA;JFK;Business;First;Main;Fish;North America;35;0,4;1,2;6;3;04:38;07:38;08:00;intercont
2025-01-19;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;35;0,6;1,2;3,5;1,8;04:38;07:38;08:00;intercont
2025-01-19;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;35;0,6;1,2;2,5;0,8;04:38;07:38;08:00;intercont
2025-01-19;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;35;1;1;0;0;04:38;07:38;08:00;intercont
2025-01-19;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;35;0,6;1,2;5;2,5;04:38;07:38;08:00;intercont
2025-01-19;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;35;0,6;1,2;4,5;1,2;04:38;07:38;08:00;intercont
2025-01-19;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;39;0,6;1,2;5;2,5;06:51;14:51;12:00;intercont
2025-01-19;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;39;0,6;1,2;4,5;1,2;06:51;14:51;12:00;intercont
2025-01-19;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;39;0,4;1,2;5;2,5;06:51;14:51;12:00;intercont
2025-01-19;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;39;0,4;1,2;4,5;1,2;06:51;14:51;12:00;intercont
2025-01-19;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;39;0,4;1,2;6;3;06:51;14:51;12:00;intercont
2025-01-19;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;39;0,6;1,2;3,5;1,8;06:51;14:51;12:00;intercont
2025-01-19;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;39;0,6;1,2;2,5;0,8;06:51;14:51;12:00;intercont
2025-01-19;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;39;1;1;0;0;06:51;14:51;12:00;intercont
2025-01-19;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;39;0,6;1,2;5;2,5;06:51;14:51;12:00;intercont
2025-01-19;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;39;0,6;1,2;4,5;1,2;06:51;14:51;12:00;intercont
2025-01-19;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;34;0,6;1,2;5;2,5;08:45;11:45;11:00;intercont
2025-01-19;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;34;0,6;1,2;4,5;1,2;08:45;11:45;11:00;intercont
2025-01-19;4Y003;FRA;LAX;Business;First;Main;Meat;North America;34;0,4;1,2;5;2,5;08:45;11:45;11:00;intercont
2025-01-19;4Y003;FRA;LAX;Business;First;Main;Veg;North America;34;0,4;1,2;4,5;1,2;08:45;11:45;11:00;intercont
2025-01-19;4Y003;FRA;LAX;Business;First;Main;Fish;North America;34;0,4;1,2;6;3;08:45;11:45;11:00;intercont
2025-01-19;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;34;0,6;1,2;3,5;1,8;08:45;11:45;11:00;intercont
2025-01-19;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;34;0,6;1,2;2,5;0,8;08:45;11:45;11:00;intercont
2025-01-19;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;34;1;1;0;0;08:45;11:45;11:00;intercont
2025-01-19;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;34;0,6;1,2;5;2,5;08:45;11:45;11:00;intercont
2025-01-19;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;34;0,6;1,2;4,5;1,2;08:45;11:45;11:00;intercont
2025-01-19;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;46;0,6;1,2;5;2,5;11:54;05:24;10:00;intercont
2025-01-19;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;46;0,6;1,2;4,5;1,2;11:54;05:24;10:00;intercont
2025-01-19;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;46;0,4;1,2;5;2,5;11:54;05:24;10:00;intercont
2025-01-19;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;46;0,4;1,2;4,5;1,2;11:54;05:24;10:00;intercont
2025-01-19;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;46;0,4;1,2;6;3;11:54;05:24;10:00;intercont
2025-01-19;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;46;0,6;1,2;3,5;1,8;11:54;05:24;10:00;intercont
2025-01-19;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;46;0,6;1,2;2,5;0,8;11:54;05:24;10:00;intercont
2025-01-19;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;46;1;1;0;0;11:54;05:24;10:00;intercont
2025-01-19;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;46;0,6;1,2;5;2,5;11:54;05:24;10:00;intercont
2025-01-19;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;46;0,6;1,2;4,5;1,2;11:54;05:24;10:00;intercont
2025-01-19;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;37;0,6;1,2;5;2,5;14:05;04:05;10:00;intercont
2025-01-19;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;37;0,6;1,2;4,5;1,2;14:05;04:05;10:00;intercont
2025-01-19;4Y005;FRA;HND;Business;First;Main;Meat;Asia;37;0,4;1,2;5;2,5;14:05;04:05;10:00;intercont
2025-01-19;4Y005;FRA;HND;Business;First;Main;Veg;Asia;37;0,4;1,2;4,5;1,2;14:05;04:05;10:00;intercont
2025-01-19;4Y005;FRA;HND;Business;First;Main;Fish;Asia;37;0,4;1,2;6;3;14:05;04:05;10:00;intercont
2025-01-19;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;37;0,6;1,2;3,5;1,8;14:05;04:05;10:00;intercont
2025-01-19;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;37;0,6;1,2;2,5;0,8;14:05;04:05;10:00;intercont
2025-01-19;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;37;1;1;0;0;14:05;04:05;10:00;intercont
2025-01-19;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;37;0,6;1,2;5;2,5;14:05;04:05;10:00;intercont
2025-01-19;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;37;0,6;1,2;4,5;1,2;14:05;04:05;10:00;intercont
2025-01-19;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;57;0,6;1,2;5;2,5;00:39;09:39;11:00;intercont
2025-01-19;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;57;0,6;1,2;4,5;1,2;00:39;09:39;11:00;intercont
2025-01-19;4Y006;FRA;GRU;Business;First;Main;Meat;South America;57;0,4;1,2;5;2,5;00:39;09:39;11:00;intercont
2025-01-19;4Y006;FRA;GRU;Business;First;Main;Veg;South America;57;0,4;1,2;4,5;1,2;00:39;09:39;11:00;intercont
2025-01-19;4Y006;FRA;GRU;Business;First;Main;Fish;South America;57;0,4;1,2;6;3;00:39;09:39;11:00;intercont
2025-01-19;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;57;0,6;1,2;3,5;1,8;00:39;09:39;11:00;intercont
2025-01-19;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;57;0,6;1,2;2,5;0,8;00:39;09:39;11:00;intercont
2025-01-19;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;57;1;1;0;0;00:39;09:39;11:00;intercont
2025-01-19;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;57;0,6;1,2;5;2,5;00:39;09:39;11:00;intercont
2025-01-19;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;57;0,6;1,2;4,5;1,2;00:39;09:39;11:00;intercont
2025-01-19;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;32;1;1;0;0;04:25;05:25;01:00;cont
2025-01-19;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;32;0,6;1,2;5;2,5;04:25;05:25;01:00;cont
2025-01-19;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;32;0,6;1,2;4,5;1,2;04:25;05:25;01:00;cont
2025-01-19;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;44;1;1;0;0;12:08;13:08;01:00;cont
2025-01-19;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;44;0,6;1,2;5;2,5;12:08;13:08;01:00;cont
2025-01-19;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;44;0,6;1,2;4,5;1,2;12:08;13:08;01:00;cont
2025-01-19;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;42;1;1;0;0;11:00;13:00;02:00;cont
2025-01-19;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;42;0,6;1,2;5;2,5;11:00;13:00;02:00;cont
2025-01-19;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;42;0,6;1,2;4,5;1,2;11:00;13:00;02:00;cont
2025-01-19;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;39;1;1;0;0;11:30;12:30;01:00;cont
2025-01-19;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;39;0,6;1,2;5;2,5;11:30;12:30;01:00;cont
2025-01-19;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;39;0,6;1,2;4,5;1,2;11:30;12:30;01:00;cont
2025-01-19;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;60;1;1;0;0;18:06;20:06;02:00;cont
2025-01-19;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;60;0,6;1,2;5;2,5;18:06;20:06;02:00;cont
2025-01-19;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;60;0,6;1,2;4,5;1,2;18:06;20:06;02:00;cont
2025-01-19;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;38;1;1;0;0;14:05;15:05;01:00;cont
2025-01-19;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;38;0,6;1,2;5;2,5;14:05;15:05;01:00;cont
2025-01-19;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;38;0,6;1,2;4,5;1,2;14:05;15:05;01:00;cont
2025-01-20;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;46;0,6;1,2;5;2,5;06:43;09:43;08:00;intercont
2025-01-20;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;46;0,6;1,2;4,5;1,2;06:43;09:43;08:00;intercont
2025-01-20;4Y001;FRA;JFK;Business;First;Main;Meat;North America;46;0,4;1,2;5;2,5;06:43;09:43;08:00;intercont
2025-01-20;4Y001;FRA;JFK;Business;First;Main;Veg;North America;46;0,4;1,2;4,5;1,2;06:43;09:43;08:00;intercont
2025-01-20;4Y001;FRA;JFK;Business;First;Main;Fish;North America;46;0,4;1,2;6;3;06:43;09:43;08:00;intercont
2025-01-20;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;46;0,6;1,2;3,5;1,8;06:43;09:43;08:00;intercont
2025-01-20;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;46;0,6;1,2;2,5;0,8;06:43;09:43;08:00;intercont
2025-01-20;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;46;1;1;0;0;06:43;09:43;08:00;intercont
2025-01-20;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;46;0,6;1,2;5;2,5;06:43;09:43;08:00;intercont
2025-01-20;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;46;0,6;1,2;4,5;1,2;06:43;09:43;08:00;intercont
2025-01-20;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;34;0,6;1,2;5;2,5;09:24;17:24;12:00;intercont
2025-01-20;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;34;0,6;1,2;4,5;1,2;09:24;17:24;12:00;intercont
2025-01-20;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;34;0,4;1,2;5;2,5;09:24;17:24;12:00;intercont
2025-01-20;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;34;0,4;1,2;4,5;1,2;09:24;17:24;12:00;intercont
2025-01-20;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;34;0,4;1,2;6;3;09:24;17:24;12:00;intercont
2025-01-20;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;34;0,6;1,2;3,5;1,8;09:24;17:24;12:00;intercont
2025-01-20;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;34;0,6;1,2;2,5;0,8;09:24;17:24;12:00;intercont
2025-01-20;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;34;1;1;0;0;09:24;17:24;12:00;intercont
2025-01-20;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;34;0,6;1,2;5;2,5;09:24;17:24;12:00;intercont
2025-01-20;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;34;0,6;1,2;4,5;1,2;09:24;17:24;12:00;intercont
2025-01-20;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;46;0,6;1,2;5;2,5;13:16;16:16;11:00;intercont
2025-01-20;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;46;0,6;1,2;4,5;1,2;13:16;16:16;11:00;intercont
2025-01-20;4Y003;FRA;LAX;Business;First;Main;Meat;North America;46;0,4;1,2;5;2,5;13:16;16:16;11:00;intercont
2025-01-20;4Y003;FRA;LAX;Business;First;Main;Veg;North America;46;0,4;1,2;4,5;1,2;13:16;16:16;11:00;intercont
2025-01-20;4Y003;FRA;LAX;Business;First;Main;Fish;North America;46;0,4;1,2;6;3;13:16;16:16;11:00;intercont
2025-01-20;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;46;0,6;1,2;3,5;1,8;13:16;16:16;11:00;intercont
2025-01-20;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;46;0,6;1,2;2,5;0,8;13:16;16:16;11:00;intercont
2025-01-20;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;46;1;1;0;0;13:16;16:16;11:00;intercont
2025-01-20;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;46;0,6;1,2;5;2,5;13:16;16:16;11:00;intercont
2025-01-20;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;46;0,6;1,2;4,5;1,2;13:16;16:16;11:00;intercont
2025-01-20;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;44;0,6;1,2;5;2,5;09:08;02:38;10:00;intercont
2025-01-20;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;44;0,6;1,2;4,5;1,2;09:08;02:38;10:00;intercont
2025-01-20;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;44;0,4;1,2;5;2,5;09:08;02:38;10:00;intercont
2025-01-20;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;44;0,4;1,2;4,5;1,2;09:08;02:38;10:00;intercont
2025-01-20;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;44;0,4;1,2;6;3;09:08;02:38;10:00;intercont
2025-01-20;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;44;0,6;1,2;3,5;1,8;09:08;02:38;10:00;intercont
2025-01-20;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;44;0,6;1,2;2,5;0,8;09:08;02:38;10:00;intercont
2025-01-20;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;44;1;1;0;0;09:08;02:38;10:00;intercont
2025-01-20;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;44;0,6;1,2;5;2,5;09:08;02:38;10:00;intercont
2025-01-20;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;44;0,6;1,2;4,5;1,2;09:08;02:38;10:00;intercont
2025-01-20;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;45;0,6;1,2;5;2,5;05:22;19:22;10:00;intercont
2025-01-20;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;45;0,6;1,2;4,5;1,2;05:22;19:22;10:00;intercont
2025-01-20;4Y005;FRA;HND;Business;First;Main;Meat;Asia;45;0,4;1,2;5;2,5;05:22;19:22;10:00;intercont
2025-01-20;4Y005;FRA;HND;Business;First;Main;Veg;Asia;45;0,4;1,2;4,5;1,2;05:22;19:22;10:00;intercont
2025-01-20;4Y005;FRA;HND;Business;First;Main;Fish;Asia;45;0,4;1,2;6;3;05:22;19:22;10:00;intercont
2025-01-20;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;45;0,6;1,2;3,5;1,8;05:22;19:22;10:00;intercont
2025-01-20;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;45;0,6;1,2;2,5;0,8;05:22;19:22;10:00;intercont
2025-01-20;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;45;1;1;0;0;05:22;19:22;10:00;intercont
2025-01-20;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;45;0,6;1,2;5;2,5;05:22;19:22;10:00;intercont
2025-01-20;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;45;0,6;1,2;4,5;1,2;05:22;19:22;10:00;intercont
2025-01-20;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;34;0,6;1,2;5;2,5;21:41;06:41;11:00;intercont
2025-01-20;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;34;0,6;1,2;4,5;1,2;21:41;06:41;11:00;intercont
2025-01-20;4Y006;FRA;GRU;Business;First;Main;Meat;South America;34;0,4;1,2;5;2,5;21:41;06:41;11:00;intercont
2025-01-20;4Y006;FRA;GRU;Business;First;Main;Veg;South America;34;0,4;1,2;4,5;1,2;21:41;06:41;11:00;intercont
2025-01-20;4Y006;FRA;GRU;Business;First;Main;Fish;South America;34;0,4;1,2;6;3;21:41;06:41;11:00;intercont
2025-01-20;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;34;0,6;1,2;3,5;1,8;21:41;06:41;11:00;intercont
2025-01-20;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;34;0,6;1,2;2,5;0,8;21:41;06:41;11:00;intercont
2025-01-20;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;34;1;1;0;0;21:41;06:41;11:00;intercont
2025-01-20;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;34;0,6;1,2;5;2,5;21:41;06:41;11:00;intercont
2025-01-20;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;34;0,6;1,2;4,5;1,2;21:41;06:41;11:00;intercont
2025-01-20;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;38;1;1;0;0;10:04;11:04;01:00;cont
2025-01-20;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;38;0,6;1,2;5;2,5;10:04;11:04;01:00;cont
2025-01-20;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;38;0,6;1,2;4,5;1,2;10:04;11:04;01:00;cont
2025-01-20;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;43;1;1;0;0;09:01;10:01;01:00;cont
2025-01-20;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;43;0,6;1,2;5;2,5;09:01;10:01;01:00;cont
2025-01-20;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;43;0,6;1,2;4,5;1,2;09:01;10:01;01:00;cont
2025-01-20;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;57;1;1;0;0;15:42;17:42;02:00;cont
2025-01-20;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;57;0,6;1,2;5;2,5;15:42;17:42;02:00;cont
2025-01-20;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;57;0,6;1,2;4,5;1,2;15:42;17:42;02:00;cont
2025-01-20;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;52;1;1;0;0;16:19;17:19;01:00;cont
2025-01-20;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;52;0,6;1,2;5;2,5;16:19;17:19;01:00;cont
2025-01-20;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;52;0,6;1,2;4,5;1,2;16:19;17:19;01:00;cont
2025-01-20;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;33;1;1;0;0;14:26;16:26;02:00;cont
2025-01-20;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;33;0,6;1,2;5;2,5;14:26;16:26;02:00;cont
2025-01-20;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;33;0,6;1,2;4,5;1,2;14:26;16:26;02:00;cont
2025-01-20;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;59;1;1;0;0;16:24;17:24;01:00;cont
2025-01-20;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;59;0,6;1,2;5;2,5;16:24;17:24;01:00;cont
2025-01-20;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;59;0,6;1,2;4,5;1,2;16:24;17:24;01:00;cont
2025-01-21;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;53;0,6;1,2;5;2,5;09:04;12:04;08:00;intercont
2025-01-21;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;53;0,6;1,2;4,5;1,2;09:04;12:04;08:00;intercont
2025-01-21;4Y001;FRA;JFK;Business;First;Main;Meat;North America;53;0,4;1,2;5;2,5;09:04;12:04;08:00;intercont
2025-01-21;4Y001;FRA;JFK;Business;First;Main;Veg;North America;53;0,4;1,2;4,5;1,2;09:04;12:04;08:00;intercont
2025-01-21;4Y001;FRA;JFK;Business;First;Main;Fish;North America;53;0,4;1,2;6;3;09:04;12:04;08:00;intercont
2025-01-21;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;53;0,6;1,2;3,5;1,8;09:04;12:04;08:00;intercont
2025-01-21;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;53;0,6;1,2;2,5;0,8;09:04;12:04;08:00;intercont
2025-01-21;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;53;1;1;0;0;09:04;12:04;08:00;intercont
2025-01-21;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;53;0,6;1,2;5;2,5;09:04;12:04;08:00;intercont
2025-01-21;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;53;0,6;1,2;4,5;1,2;09:04;12:04;08:00;intercont
2025-01-21;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;54;0,6;1,2;5;2,5;11:48;19:48;12:00;intercont
2025-01-21;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;54;0,6;1,2;4,5;1,2;11:48;19:48;12:00;intercont
