date;flight_number;departure;destination;travel_class;service;component;dish_type;region;passengers;amount_loaded;amount_predicted_demand;amount_used;amount_missed_order;recommended_ratio;ratio;load_factor;price_per_dish;co2_per_item;items_saved;potential_cost_savings;potential_co2_savings;customer_satisfaction;departure_time;arrival_time;flight_duration;route
2024-04-20;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;47;28;20;21;0;0,43;0,6;1,2;5;2,5;0;0;0;96;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;47;28;28;28;5;0,6;0,6;1,2;4,5;1,2;0;0;0;89;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Business;First;Main;Meat;North America;47;18;17;16;0;0,36;0,4;1,2;5;2,5;1;5;2,5;80;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Business;First;Main;Veg;North America;47;18;19;18;2;0,4;0,4;1,2;4,5;1,2;0;0;0;69;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Business;First;Main;Fish;North America;47;18;12;13;0;0,26;0,4;1,2;6;3;0;0;0;95;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;47;28;20;20;0;0,43;0,6;1,2;3,5;1,8;8;28;14,4;84;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;47;28;21;22;0;0,45;0,6;1,2;2,5;0,8;0;0;0;98;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;47;47;40;41;0;0,85;1;1;0;0;0;0;0;80;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;47;28;26;27;0;0,55;0,6;1,2;5;2,5;0;0;0;73;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;47;28;27;26;0;0,57;0,6;1,2;4,5;1,2;1;4,5;1,2;91;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Premium Eco;First;Starter;Snack;North America;23;23;21;22;0;0,91;1;1;2;0,5;0;0;0;73;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Premium Eco;First;Main;Non-Veg;North America;23;9;5;6;0;0,22;0,4;1,2;5,5;2,7;0;0;0;92;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Premium Eco;First;Main;Veg;North America;23;9;5;6;0;0,22;0,4;1,2;4,5;1,2;0;0;0;82;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Premium Eco;First;Main;Bread;North America;23;9;8;8;0;0,35;0,4;1,2;1;0,3;1;1;0,3;78;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Premium Eco;Second;Breakfast;;North America;23;23;20;19;0;0,87;1;1;0;0;3;0;0;94;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Premium Eco;Second;Dinner;Meat;North America;23;13;11;11;0;0,48;0,6;1,2;5;2,5;2;10;5;99;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Premium Eco;Second;Dinner;Veg;North America;23;13;10;11;0;0,43;0,6;1,2;4,5;1,2;0;0;0;80;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Eco;First;Main;Non-Veg;North America;177;106;81;77;0;0,46;0,6;1,2;5,5;2,7;25;137,5;67,5;91;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Eco;First;Main;Veg;North America;177;106;90;91;0;0,51;0,6;1,2;4,5;1,2;0;0;0;98;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Eco;Second;Breakfast;;North America;177;177;177;173;0;1;1;1;0;0;0;0;0;92;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Eco;Second;Dinner;Meat;North America;177;106;102;102;0;0,58;0,6;1,2;5;2,5;4;20;10;100;08:00;11:00;08:00;intercont
2024-04-20;4Y001;FRA;JFK;Eco;Second;Dinner;Veg;North America;177;106;80;81;0;0,45;0,6;1,2;4,5;1,2;0;0;0;98;08:00;11:00;08:00;intercont
2024-04-20;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;51;30;29;28;0;0,57;0,6;1,2;5;2,5;1;5;2,5;90;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;51;30;26;26;0;0,51;0,6;1,2;4,5;1,2;4;18;4,8;81;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;51;20;14;14;0;0,27;0,4;1,2;5;2,5;6;30;15;89;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;51;20;18;19;0;0,35;0,4;1,2;4,5;1,2;0;0;0;94;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;51;20;20;19;0;0,39;0,4;1,2;6;3;0;0;0;69;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;51;30;24;24;0;0,47;0,6;1,2;3,5;1,8;6;21;10,8;82;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;51;30;21;21;0;0,41;0,6;1,2;2,5;0,8;9;22,5;7,2;78;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;51;51;44;45;0;0,86;1;1;0;0;0;0;0;73;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;51;30;25;26;0;0,49;0,6;1,2;5;2,5;0;0;0;79;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;51;30;22;23;0;0,43;0,6;1,2;4,5;1,2;0;0;0;84;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Premium Eco;First;Starter;Snack;Asia;24;24;19;20;0;0,79;1;1;2;0,5;0;0;0;67;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Premium Eco;First;Main;Non-Veg;Asia;24;9;7;8;0;0,29;0,4;1,2;5,5;2,7;0;0;0;67;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Premium Eco;First;Main;Veg;Asia;24;9;6;6;0;0,25;0,4;1,2;4,5;1,2;3;13,5;3,6;91;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Premium Eco;First;Main;Bread;Asia;24;9;8;8;0;0,33;0,4;1,2;1;0,3;1;1;0,3;89;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Premium Eco;Second;Breakfast;;Asia;24;24;21;20;0;0,88;1;1;0;0;3;0;0;100;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Premium Eco;Second;Dinner;Meat;Asia;24;14;14;14;6;0,58;0,6;1,2;5;2,5;0;0;0;96;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Premium Eco;Second;Dinner;Veg;Asia;24;14;11;12;0;0,46;0,6;1,2;4,5;1,2;0;0;0;98;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Eco;First;Main;Non-Veg;Asia;107;64;58;58;0;0,54;0,6;1,2;5,5;2,7;6;33;16,2;74;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Eco;First;Main;Veg;Asia;107;64;62;59;0;0,58;0,6;1,2;4,5;1,2;2;9;2,4;95;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Eco;Second;Breakfast;;Asia;107;107;91;86;0;0,85;1;1;0;0;16;0;0;94;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Eco;Second;Dinner;Meat;Asia;107;64;43;44;0;0,4;0,6;1,2;5;2,5;0;0;0;78;09:00;17:00;12:00;intercont
2024-04-20;4Y002;FRA;SIN;Eco;Second;Dinner;Veg;Asia;107;64;57;54;0;0,53;0,6;1,2;4,5;1,2;7;31,5;8,4;70;09:00;17:00;12:00;intercont
2024-04-20;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;38;22;23;22;1;0,61;0,6;1,2;5;2,5;0;0;0;79;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;38;22;17;17;0;0,45;0,6;1,2;4,5;1,2;5;22,5;6;99;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Business;First;Main;Meat;North America;38;15;12;13;0;0,32;0,4;1,2;5;2,5;0;0;0;96;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Business;First;Main;Veg;North America;38;15;10;11;0;0,26;0,4;1,2;4,5;1,2;0;0;0;94;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Business;First;Main;Fish;North America;38;15;14;14;0;0,37;0,4;1,2;6;3;1;6;3;84;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;38;22;19;20;0;0,5;0,6;1,2;3,5;1,8;0;0;0;87;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;38;22;16;17;0;0,42;0,6;1,2;2,5;0,8;0;0;0;95;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;38;38;28;29;0;0,74;1;1;0;0;0;0;0;77;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;38;22;18;17;0;0,47;0,6;1,2;5;2,5;4;20;10;88;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;38;22;18;17;0;0,47;0,6;1,2;4,5;1,2;4;18;4,8;84;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Premium Eco;First;Starter;Snack;North America;27;27;22;23;0;0,81;1;1;2;0,5;0;0;0;83;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Premium Eco;First;Main;Non-Veg;North America;27;10;7;8;0;0,26;0,4;1,2;5,5;2,7;0;0;0;85;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Premium Eco;First;Main;Veg;North America;27;10;7;7;0;0,26;0,4;1,2;4,5;1,2;3;13,5;3,6;84;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Premium Eco;First;Main;Bread;North America;27;10;10;10;5;0,37;0,4;1,2;1;0,3;0;0;0;66;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Premium Eco;Second;Breakfast;;North America;27;27;22;23;0;0,81;1;1;0;0;0;0;0;66;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Premium Eco;Second;Dinner;Meat;North America;27;16;14;14;0;0,52;0,6;1,2;5;2,5;2;10;5;84;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Premium Eco;Second;Dinner;Veg;North America;27;16;15;16;1;0,56;0,6;1,2;4,5;1,2;0;0;0;84;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Eco;First;Main;Non-Veg;North America;139;83;59;61;0;0,42;0,6;1,2;5,5;2,7;0;0;0;85;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Eco;First;Main;Veg;North America;139;83;73;69;0;0,53;0,6;1,2;4,5;1,2;10;45;12;84;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Eco;Second;Breakfast;;North America;139;139;125;126;0;0,9;1;1;0;0;0;0;0;91;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Eco;Second;Dinner;Meat;North America;139;83;63;60;0;0,45;0,6;1,2;5;2,5;20;100;50;92;12:00;15:00;11:00;intercont
2024-04-20;4Y003;FRA;LAX;Eco;Second;Dinner;Veg;North America;139;83;61;63;0;0,44;0,6;1,2;4,5;1,2;0;0;0;96;12:00;15:00;11:00;intercont
2024-04-20;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;31;18;15;15;0;0,48;0,6;1,2;5;2,5;3;15;7,5;91;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;31;18;18;17;0;0,58;0,6;1,2;4,5;1,2;0;0;0;81;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;31;12;9;9;0;0,29;0,4;1,2;5;2,5;3;15;7,5;91;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;31;12;7;8;0;0,23;0,4;1,2;4,5;1,2;0;0;0;67;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;31;12;7;8;0;0,23;0,4;1,2;6;3;0;0;0;89;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;31;18;15;16;0;0,48;0,6;1,2;3,5;1,8;0;0;0;95;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;31;18;17;17;0;0,55;0,6;1,2;2,5;0,8;1;2,5;0,8;71;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;31;31;21;21;0;0,68;1;1;0;0;10;0;0;71;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;31;18;14;14;0;0,45;0,6;1,2;5;2,5;4;20;10;83;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;31;18;13;14;0;0,42;0,6;1,2;4,5;1,2;0;0;0;93;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Premium Eco;First;Starter;Snack;Asia;28;28;21;20;0;0,75;1;1;2;0,5;7;14;3,5;72;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Premium Eco;First;Main;Non-Veg;Asia;28;11;10;11;3;0,36;0,4;1,2;5,5;2,7;0;0;0;90;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Premium Eco;First;Main;Veg;Asia;28;11;10;10;0;0,36;0,4;1,2;4,5;1,2;1;4,5;1,2;70;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Premium Eco;First;Main;Bread;Asia;28;11;7;7;0;0,25;0,4;1,2;1;0,3;4;4;1,2;68;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Premium Eco;Second;Breakfast;;Asia;28;28;24;25;0;0,86;1;1;0;0;0;0;0;97;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Premium Eco;Second;Dinner;Meat;Asia;28;16;12;12;0;0,43;0,6;1,2;5;2,5;4;20;10;78;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Premium Eco;Second;Dinner;Veg;Asia;28;16;12;13;0;0,43;0,6;1,2;4,5;1,2;0;0;0;76;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Eco;First;Main;Non-Veg;Asia;159;95;95;92;0;0,6;0,6;1,2;5,5;2,7;0;0;0;97;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Eco;First;Main;Veg;Asia;159;95;80;77;0;0,5;0,6;1,2;4,5;1,2;15;67,5;18;89;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Eco;Second;Breakfast;;Asia;159;159;116;120;0;0,73;1;1;0;0;0;0;0;91;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Eco;Second;Dinner;Meat;Asia;159;95;90;86;0;0,57;0,6;1,2;5;2,5;5;25;12,5;68;13:30;07:00;10:00;intercont
2024-04-20;4Y004;FRA;BKK;Eco;Second;Dinner;Veg;Asia;159;95;67;66;0;0,42;0,6;1,2;4,5;1,2;28;126;33,6;97;13:30;07:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;56;33;31;30;0;0,55;0,6;1,2;5;2,5;2;10;5;76;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;56;33;33;31;0;0,59;0,6;1,2;4,5;1,2;0;0;0;96;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Business;First;Main;Meat;Asia;56;22;17;18;0;0,3;0,4;1,2;5;2,5;0;0;0;67;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Business;First;Main;Veg;Asia;56;22;19;19;0;0,34;0,4;1,2;4,5;1,2;3;13,5;3,6;96;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Business;First;Main;Fish;Asia;56;22;20;21;0;0,36;0,4;1,2;6;3;0;0;0;75;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;56;33;24;25;0;0,43;0,6;1,2;3,5;1,8;0;0;0;72;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;56;33;24;23;0;0,43;0,6;1,2;2,5;0,8;9;22,5;7,2;65;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;56;56;49;49;0;0,88;1;1;0;0;7;0;0;86;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;56;33;27;28;0;0,48;0,6;1,2;5;2,5;0;0;0;93;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;56;33;28;27;0;0,5;0,6;1,2;4,5;1,2;5;22,5;6;96;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Premium Eco;First;Starter;Snack;Asia;17;17;18;17;3;1,06;1;1;2;0,5;0;0;0;86;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Premium Eco;First;Main;Non-Veg;Asia;17;6;6;6;1;0,35;0,4;1,2;5,5;2,7;0;0;0;92;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Premium Eco;First;Main;Veg;Asia;17;6;4;4;0;0,24;0,4;1,2;4,5;1,2;2;9;2,4;70;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Premium Eco;First;Main;Bread;Asia;17;6;6;6;5;0,35;0,4;1,2;1;0,3;0;0;0;89;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Premium Eco;Second;Breakfast;;Asia;17;17;13;14;0;0,76;1;1;0;0;0;0;0;91;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Premium Eco;Second;Dinner;Meat;Asia;17;10;8;9;0;0,47;0,6;1,2;5;2,5;0;0;0;66;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Premium Eco;Second;Dinner;Veg;Asia;17;10;9;10;4;0,53;0,6;1,2;4,5;1,2;0;0;0;78;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Eco;First;Main;Non-Veg;Asia;160;96;74;76;0;0,46;0,6;1,2;5,5;2,7;0;0;0;84;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Eco;First;Main;Veg;Asia;160;96;69;67;0;0,43;0,6;1,2;4,5;1,2;27;121,5;32,4;73;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Eco;Second;Breakfast;;Asia;160;160;142;137;0;0,89;1;1;0;0;18;0;0;84;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Eco;Second;Dinner;Meat;Asia;160;96;97;93;0;0,61;0,6;1,2;5;2,5;0;0;0;91;10:00;00:00;10:00;intercont
2024-04-20;4Y005;FRA;HND;Eco;Second;Dinner;Veg;Asia;160;96;66;69;0;0,41;0,6;1,2;4,5;1,2;0;0;0;97;10:00;00:00;10:00;intercont
2024-04-20;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;54;32;24;23;0;0,44;0,6;1,2;5;2,5;8;40;20;89;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;54;32;26;25;0;0,48;0,6;1,2;4,5;1,2;6;27;7,2;96;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Business;First;Main;Meat;South America;54;21;20;19;0;0,37;0,4;1,2;5;2,5;1;5;2,5;77;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Business;First;Main;Veg;South America;54;21;21;20;0;0,39;0,4;1,2;4,5;1,2;0;0;0;84;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Business;First;Main;Fish;South America;54;21;15;15;0;0,28;0,4;1,2;6;3;6;36;18;77;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;54;32;26;26;0;0,48;0,6;1,2;3,5;1,8;6;21;10,8;80;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;54;32;26;26;0;0,48;0,6;1,2;2,5;0,8;6;15;4,8;71;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;54;54;50;48;0;0,93;1;1;0;0;4;0;0;75;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;54;32;22;22;0;0,41;0,6;1,2;5;2,5;10;50;25;89;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;54;32;23;24;0;0,43;0,6;1,2;4,5;1,2;0;0;0;97;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Premium Eco;First;Starter;Snack;South America;15;15;10;11;0;0,67;1;1;2;0,5;0;0;0;98;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Premium Eco;First;Main;Non-Veg;South America;15;6;4;4;0;0,27;0,4;1,2;5,5;2,7;2;11;5,4;99;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Premium Eco;First;Main;Veg;South America;15;6;6;6;5;0,4;0,4;1,2;4,5;1,2;0;0;0;70;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Premium Eco;First;Main;Bread;South America;15;6;5;5;0;0,33;0,4;1,2;1;0,3;1;1;0,3;94;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Premium Eco;Second;Breakfast;;South America;15;15;12;13;0;0,8;1;1;0;0;0;0;0;84;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Premium Eco;Second;Dinner;Meat;South America;15;9;6;6;0;0,4;0,6;1,2;5;2,5;3;15;7,5;98;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Premium Eco;Second;Dinner;Veg;South America;15;9;8;9;1;0,53;0,6;1,2;4,5;1,2;0;0;0;82;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Eco;First;Main;Non-Veg;South America;138;82;82;79;0;0,59;0,6;1,2;5,5;2,7;0;0;0;89;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Eco;First;Main;Veg;South America;138;82;60;57;0;0,43;0,6;1,2;4,5;1,2;22;99;26,4;100;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Eco;Second;Breakfast;;South America;138;138;113;115;0;0,82;1;1;0;0;0;0;0;66;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Eco;Second;Dinner;Meat;South America;138;82;82;81;0;0,59;0,6;1,2;5;2,5;0;0;0;78;21:00;06:00;11:00;intercont
2024-04-20;4Y006;FRA;GRU;Eco;Second;Dinner;Veg;South America;138;82;63;62;0;0,46;0,6;1,2;4,5;1,2;19;85,5;22,8;87;21:00;06:00;11:00;intercont
2024-04-20;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;52;52;43;45;0;0,83;1;1;0;0;0;0;0;71;07:00;08:00;01:00;cont
2024-04-20;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;52;31;23;23;0;0,44;0,6;1,2;5;2,5;8;40;20;83;07:00;08:00;01:00;cont
2024-04-20;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;52;31;29;29;0;0,56;0,6;1,2;4,5;1,2;2;9;2,4;86;07:00;08:00;01:00;cont
2024-04-20;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;44;44;37;37;0;0,84;1;1;0;0;7;0;0;89;09:00;10:00;01:00;cont
2024-04-20;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;44;26;25;24;0;0,57;0,6;1,2;5;2,5;1;5;2,5;98;09:00;10:00;01:00;cont
2024-04-20;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;44;26;24;23;0;0,55;0,6;1,2;4,5;1,2;2;9;2,4;65;09:00;10:00;01:00;cont
2024-04-20;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;30;30;25;26;0;0,83;1;1;0;0;0;0;0;100;11:00;13:00;02:00;cont
2024-04-20;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;30;18;12;13;0;0,4;0,6;1,2;5;2,5;0;0;0;74;11:00;13:00;02:00;cont
2024-04-20;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;30;18;14;14;0;0,47;0,6;1,2;4,5;1,2;4;18;4,8;67;11:00;13:00;02:00;cont
2024-04-20;4Y010;FRA;AMS;Business;First;Breakfast;;pEurope;40;40;36;37;0;0,9;1;1;0;0;0;0;0;94;14:00;15:00;01:00;cont
2024-04-20;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;pEurope;40;24;21;21;0;0,53;0,6;1,2;5;2,5;3;15;7,5;99;14:00;15:00;01:00;cont
2024-04-20;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;pEurope;40;24;17;17;0;0,42;0,6;1,2;4,5;1,2;7;31,5;8,4;90;14:00;15:00;01:00;cont
2024-04-20;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;56;56;42;42;0;0,75;1;1;0;0;14;0;0;98;16:00;18:00;02:00;cont
2024-04-20;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;56;33;33;31;0;0,59;0,6;1,2;5;2,5;0;0;0;74;16:00;18:00;02:00;cont
2024-04-20;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;56;33;32;32;0;0,57;0,6;1,2;4,5;1,2;1;4,5;1,2;86;16:00;18:00;02:00;cont
2024-04-20;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;48;48;37;36;0;0,77;1;1;0;0;11;0;0;99;19:00;20:00;01:00;cont
2024-04-20;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;48;28;20;19;0;0,42;0,6;1,2;5;2,5;8;40;20;70;19:00;20:00;01:00;cont
2024-04-20;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;48;28;23;22;0;0,48;0,6;1,2;4,5;1,2;5;22,5;6;66;19:00;20:00;01:00;cont
2024-04-21;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;49;29;20;21;0;0,41;0,6;1,2;5;2,5;0;0;0;92;08:00;11:00;08:00;intercont
2024-04-21;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;49;29;27;27;0;0,55;0,6;1,2;4,5;1,2;2;9;2,4;70;08:00;11:00;08:00;intercont
